,Time,Flow_x,Flow_y
87,1998-02-24 02:00:00,0.00012078481677898729,4.8386059539278e-05
88,1998-02-24 03:00:00,0.00015697035966440634,4.92349377703656e-05
89,1998-02-24 04:00:00,0.0002273872648812657,4.46818636218049e-05
90,1998-02-24 05:00:00,0.0001638306347176538,4.25210826071962e-05
91,1998-02-24 06:00:00,0.00012574746439616806,4.0823326145021e-05
92,1998-02-24 07:00:00,9.006056874288997e-05,4.15950336278279e-05
93,1998-02-24 08:00:00,8.979060755237337e-05,4.26754241417526e-05
94,1998-02-24 09:00:00,9.271874969669027e-05,4.59165955695416e-05
95,1998-02-24 10:00:00,9.399449321030362e-05,5.23217676768388e-05
96,1998-02-24 11:00:00,9.430704045927931e-05,5.87269398848805e-05
97,1998-02-24 12:00:00,9.007309173354538e-05,5.94214766194067e-05
98,1998-02-24 13:00:00,8.994484540239265e-05,5.76465494089509e-05
99,1998-02-24 14:00:00,9.172907418454016e-05,5.71835248991178e-05
100,1998-02-24 15:00:00,9.824889945958727e-05,5.67205004094337e-05
101,1998-02-24 16:00:00,0.00010051174246440348,5.70291834025565e-05
102,1998-02-24 17:00:00,0.00010508247199324894,5.72606956289767e-05
103,1998-02-24 18:00:00,0.0001074077033541491,5.42510364460298e-05
104,1998-02-24 19:00:00,9.944854832943448e-05,5.27847922286967e-05
105,1998-02-24 20:00:00,9.214416232941139e-05,5.13957187343142e-05
106,1998-02-24 21:00:00,8.721962160355562e-05,5.08555234963494e-05
107,1998-02-24 22:00:00,8.547735885575728e-05,5.11642064894722e-05
108,1998-02-24 23:00:00,8.430199896502256e-05,5.19359139855198e-05
109,1998-02-25 00:00:00,8.360090662562425e-05,5.2630450720046e-05
110,1998-02-25 01:00:00,8.322434096956025e-05,5.23217677269232e-05
111,1998-02-25 02:00:00,8.307551382280565e-05,5.03153282342059e-05
112,1998-02-25 03:00:00,8.292695282345144e-05,4.76143520443818e-05
113,1998-02-25 04:00:00,8.277865749448664e-05,4.47590343579962e-05
114,1998-02-25 05:00:00,8.263062736115027e-05,4.25982533537498e-05
115,1998-02-25 06:00:00,8.248286194980636e-05,4.05918138984519e-05
116,1998-02-25 07:00:00,8.233643432542822e-05,3.8816886687996e-05
117,1998-02-25 08:00:00,8.2190295472359e-05,3.71963009372578e-05
118,1998-02-25 09:00:00,8.204552242434989e-05,3.5652885971644e-05
119,1998-02-25 10:00:00,8.191569712377101e-05,3.41094710060302e-05
120,1998-02-25 11:00:00,8.178713670025216e-05,3.25660560047241e-05
121,1998-02-25 12:00:00,8.167770139911454e-05,3.0868299542549e-05
122,1998-02-25 13:00:00,8.149381371742278e-05,2.96335675700579e-05
123,1998-02-25 14:00:00,8.132916606668003e-05,2.83216648199264e-05
124,1998-02-25 15:00:00,8.116480786757307e-05,2.6932591350874e-05
125,1998-02-25 16:00:00,8.101966377130527e-05,2.53120056369795e-05
126,1998-02-25 17:00:00,8.087477923428566e-05,2.42316151334171e-05
127,1998-02-25 18:00:00,8.073015379300349e-05,2.32283954057681e-05
128,1998-02-25 19:00:00,8.058578698507309e-05,2.23795171746805e-05
129,1998-02-25 20:00:00,8.044167834585873e-05,2.16078096734518e-05
130,1998-02-25 21:00:00,8.029782741634978e-05,2.07589314423642e-05
131,1998-02-25 22:00:00,8.015423373303558e-05,2.02187362043993e-05
132,1998-02-25 23:00:00,8.001089683803049e-05,1.96013702049131e-05
133,1998-02-26 00:00:00,7.986781627119891e-05,1.89840042186676e-05
134,1998-02-26 01:00:00,7.972499157353022e-05,1.85209797289835e-05
135,1998-02-26 02:00:00,7.958242228826387e-05,1.7980784479505e-05
136,1998-02-26 03:00:00,7.944010795863931e-05,1.74405892415402e-05
137,1998-02-26 04:00:00,7.9298048129021e-05,1.70547355001367e-05
138,1998-02-26 05:00:00,7.915624234264839e-05,1.65917110012416e-05
139,1998-02-26 06:00:00,7.901469014726104e-05,1.62058572598382e-05
140,1998-02-26 07:00:00,7.887339108834841e-05,1.58200035184347e-05
141,1998-02-26 08:00:00,7.873234471252506e-05,1.55113205184038e-05
142,1998-02-26 09:00:00,7.859155056865556e-05,1.52798082735617e-05
143,1998-02-26 10:00:00,7.845100820672948e-05,1.50482960287197e-05
144,1998-02-26 11:00:00,7.83133444301306e-05,1.48939545281285e-05
145,1998-02-26 12:00:00,7.817600438335049e-05,1.47396130315671e-05
146,1998-02-26 13:00:00,7.84811766958293e-05,1.45852715350057e-05
147,1998-02-26 14:00:00,7.88746891808763e-05,1.44309300361416e-05
148,1998-02-26 15:00:00,7.971224087520475e-05,1.44309300361416e-05
149,1998-02-26 16:00:00,7.907701724033548e-05,1.43537592878609e-05
150,1998-02-26 17:00:00,7.850636992506019e-05,1.42765885372775e-05
151,1998-02-26 18:00:00,7.821420853799054e-05,1.41222470407161e-05
152,1998-02-26 19:00:00,7.763044054991067e-05,1.38907347958741e-05
153,1998-02-26 20:00:00,7.727495304771172e-05,1.35820517975702e-05
154,1998-02-26 21:00:00,7.693588361373154e-05,1.34277103010088e-05
155,1998-02-26 22:00:00,7.678397566793411e-05,1.31961980561667e-05
156,1998-02-26 23:00:00,7.664666577345732e-05,1.28875150578628e-05
157,1998-02-27 00:00:00,7.650960142940496e-05,1.27331735613014e-05
158,1998-02-27 01:00:00,7.637278219476684e-05,1.25016613164594e-05
159,1998-02-27 02:00:00,7.623620763415791e-05,1.24244905653003e-05
160,1998-02-27 03:00:00,7.609987730656797e-05,1.23473198170196e-05
161,1998-02-27 04:00:00,7.596379077886202e-05,1.23473198170196e-05
162,1998-02-27 05:00:00,7.582794761227991e-05,1.22701490670118e-05
163,1998-02-27 06:00:00,7.569234737256162e-05,1.21158075704505e-05
164,1998-02-27 07:00:00,7.555698962432207e-05,1.20386368221698e-05
165,1998-02-27 08:00:00,7.54218739355513e-05,1.19614660715864e-05
166,1998-02-27 09:00:00,7.528699987311426e-05,1.1807124575025e-05
167,1998-02-27 10:00:00,7.515236700387598e-05,1.16527830784636e-05
168,1998-02-27 11:00:00,7.50179748969515e-05,1.14984415790238e-05
169,1998-02-27 12:00:00,7.488382312258086e-05,1.14212708307431e-05
170,1998-02-27 13:00:00,7.474991124987913e-05,1.13441000824624e-05
171,1998-02-27 14:00:00,7.46162388502114e-05,1.12669293324547e-05
172,1998-02-27 15:00:00,7.448280549494276e-05,1.1189758584174e-05
173,1998-02-27 16:00:00,7.434961075656331e-05,1.10354170876126e-05
174,1998-02-27 17:00:00,7.421665420981327e-05,1.08810755875971e-05
175,1998-02-27 18:00:00,7.408393542718272e-05,1.07267340910358e-05
176,1998-02-27 19:00:00,7.395145398341185e-05,1.05723925944744e-05
177,1998-02-27 20:00:00,7.381920945549088e-05,1.04180510944589e-05
178,1998-02-27 21:00:00,7.368720141815998e-05,1.02637095978975e-05
179,1998-02-27 22:00:00,7.355542944840938e-05,1.01865388496168e-05
180,1998-02-27 23:00:00,7.342389312547937e-05,1.01093681001848e-05
181,1998-02-28 00:00:00,7.329259202748517e-05,1.01093681001848e-05
182,1998-02-28 01:00:00,7.316152573366708e-05,1.01093681001848e-05
183,1998-02-28 02:00:00,7.303069382326536e-05,1.01093681001848e-05
184,1998-02-28 03:00:00,7.290009587889538e-05,1.01093681001848e-05
185,1998-02-28 04:00:00,7.276973147979741e-05,1.01093681001848e-05
186,1998-02-28 05:00:00,7.263960021083685e-05,1.0032197350177e-05
187,1998-02-28 06:00:00,7.250970165350405e-05,9.87785585361566e-06
188,1998-02-28 07:00:00,7.238003539153936e-05,9.80068510533497e-06
189,1998-02-28 08:00:00,7.225060101093324e-05,9.64634360589518e-06
190,1998-02-28 09:00:00,7.212139809542606e-05,9.4920021093338e-06
191,1998-02-28 10:00:00,7.199242623100825e-05,9.41483136105311e-06
192,1998-02-28 11:00:00,7.186368500592029e-05,9.41483135990175e-06
193,1998-02-28 12:00:00,7.173517400727765e-05,9.33766061162106e-06
194,1998-02-28 13:00:00,7.160689282219579e-05,9.26048986334037e-06
195,1998-02-28 14:00:00,7.147884104116523e-05,9.26048986276469e-06
196,1998-02-28 15:00:00,7.13510182535515e-05,9.26048986276469e-06
197,1998-02-28 16:00:00,7.12234240487201e-05,9.18331911448399e-06
198,1998-02-28 17:00:00,7.109605801941162e-05,9.18331911275695e-06
199,1998-02-28 18:00:00,7.096891975724162e-05,9.02897761619557e-06
200,1998-02-28 19:00:00,7.084200885382567e-05,9.02897761619557e-06
201,1998-02-28 20:00:00,7.07153249041544e-05,9.02897761619557e-06
202,1998-02-28 21:00:00,7.058886750096841e-05,9.02897761619557e-06
203,1998-02-28 22:00:00,7.046263623925833e-05,8.95180686791488e-06
204,1998-02-28 23:00:00,7.033663071513985e-05,8.95180686676351e-06
205,1998-03-01 00:00:00,7.021085052585362e-05,8.87463611848282e-06
206,1998-03-01 01:00:00,7.008529526639032e-05,8.72029462192144e-06
207,1998-03-01 02:00:00,6.995996453511566e-05,8.72029462077008e-06
208,1998-03-01 03:00:00,6.983485793152036e-05,8.72029462077008e-06
209,1998-03-01 04:00:00,6.970997505397017e-05,8.72029462077008e-06
210,1998-03-01 05:00:00,6.958531550308085e-05,8.7202946201944e-06
211,1998-03-01 06:00:00,6.946087887834314e-05,8.64312387191371e-06
212,1998-03-01 07:00:00,6.933666478149784e-05,8.56595312363302e-06
213,1998-03-01 08:00:00,6.921383830829269e-05,8.41161162592027e-06
214,1998-03-01 09:00:00,6.933953272900682e-05,8.48878237420096e-06
215,1998-03-01 10:00:00,6.999751015198478e-05,8.48878237420096e-06
216,1998-03-01 11:00:00,7.091368955415954e-05,8.48878237420096e-06
217,1998-03-01 12:00:00,7.137467322764995e-05,8.48878237420096e-06
218,1998-03-01 13:00:00,6.997555566830531e-05,8.48878237420096e-06
219,1998-03-01 14:00:00,6.905706284202026e-05,8.48878237420096e-06
220,1998-03-01 15:00:00,6.837917786557031e-05,8.48878237420096e-06
221,1998-03-01 16:00:00,6.823564554934162e-05,8.48878237420096e-06
222,1998-03-01 17:00:00,6.810729595988936e-05,8.48878237362528e-06
223,1998-03-01 18:00:00,6.798488326473043e-05,8.41161162534459e-06
224,1998-03-01 19:00:00,6.786330866675646e-05,8.41161162534459e-06
225,1998-03-01 20:00:00,6.774195147893161e-05,8.41161162534459e-06
226,1998-03-01 21:00:00,6.762081131312196e-05,8.41161162534459e-06
227,1998-03-01 22:00:00,6.749988777894344e-05,8.41161162534459e-06
228,1998-03-01 23:00:00,6.737918049051216e-05,8.41161162534459e-06
229,1998-03-02 00:00:00,6.725868906081919e-05,8.41161162534459e-06
230,1998-03-02 01:00:00,6.713841310398057e-05,8.41161162534459e-06
231,1998-03-02 02:00:00,6.701835223523744e-05,8.41161162534459e-06
232,1998-03-02 03:00:00,6.689850606870587e-05,8.41161162534459e-06
233,1998-03-02 04:00:00,6.677887422075201e-05,8.41161162534459e-06
234,1998-03-02 05:00:00,6.665945630774198e-05,8.41161162534459e-06
235,1998-03-02 06:00:00,6.654025194829198e-05,8.41161162534459e-06
236,1998-03-02 07:00:00,6.642126076101817e-05,8.41161162534459e-06
237,1998-03-02 08:00:00,6.630248236228671e-05,8.41161162534459e-06
238,1998-03-02 09:00:00,6.618391637296384e-05,8.41161162534459e-06
239,1998-03-02 10:00:00,6.606556241279075e-05,8.25727012878321e-06
240,1998-03-02 11:00:00,6.594742010375872e-05,8.18009937819979e-06
241,1998-03-02 12:00:00,6.582948906560896e-05,8.1029286299191e-06
242,1998-03-02 13:00:00,6.571176892145776e-05,7.94858713335772e-06
243,1998-03-02 14:00:00,6.559425929442142e-05,7.87141638334998e-06
244,1998-03-02 15:00:00,6.547695980761622e-05,7.87141638334998e-06
245,1998-03-02 16:00:00,6.535987008528347e-05,7.7170748867886e-06
246,1998-03-02 17:00:00,6.524298975278953e-05,7.6399041356295e-06
247,1998-03-02 18:00:00,6.51263184343757e-05,7.48556263906812e-06
248,1998-03-02 19:00:00,6.500985575765838e-05,7.33122114250674e-06
249,1998-03-02 20:00:00,6.489360134912894e-05,7.33122114135538e-06
250,1998-03-02 21:00:00,6.47775548364038e-05,7.33122114135538e-06
251,1998-03-02 22:00:00,6.466171584597428e-05,7.33122114135538e-06
252,1998-03-02 23:00:00,6.454608400995691e-05,7.17687964249127e-06
253,1998-03-03 00:00:00,6.443065895484305e-05,7.02253814592989e-06
254,1998-03-03 01:00:00,6.431544031274919e-05,7.02253814592989e-06
255,1998-03-03 02:00:00,6.42004277135418e-05,6.94536739707351e-06
256,1998-03-03 03:00:00,6.408562078933736e-05,6.94536739707351e-06
257,1998-03-03 04:00:00,6.397101917225237e-05,6.94536739707351e-06
258,1998-03-03 05:00:00,6.385662249552837e-05,6.94536739707351e-06
259,1998-03-03 06:00:00,6.374243039128183e-05,6.94536739707351e-06
260,1998-03-03 07:00:00,6.362844249500435e-05,6.94536739707351e-06
261,1998-03-03 08:00:00,6.351465844106249e-05,6.94536739707351e-06
262,1998-03-03 09:00:00,6.340107786382276e-05,6.94536739707351e-06
263,1998-03-03 10:00:00,6.328770040102683e-05,6.86819664879282e-06
264,1998-03-03 11:00:00,6.317452568929127e-05,6.86819664764146e-06
265,1998-03-03 12:00:00,6.30615533652327e-05,6.79102589936077e-06
266,1998-03-03 13:00:00,6.294878306771779e-05,6.79102589936077e-06
267,1998-03-03 14:00:00,6.283621443561315e-05,6.7138551505044e-06
268,1998-03-03 15:00:00,6.272384710666045e-05,6.7138551505044e-06
269,1998-03-03 16:00:00,6.261168072197639e-05,6.63668440222371e-06
270,1998-03-03 17:00:00,6.249971492267766e-05,6.63668440107234e-06
271,1998-03-03 18:00:00,6.238794934875595e-05,6.55951365279165e-06
272,1998-03-03 19:00:00,6.227638364357802e-05,6.55951365279165e-06
273,1998-03-03 20:00:00,6.216501744826057e-05,6.55951365221597e-06
274,1998-03-03 21:00:00,6.205385040729539e-05,6.48234290393528e-06
275,1998-03-03 22:00:00,6.194288216404923e-05,6.40517215565459e-06
276,1998-03-03 23:00:00,6.183211236301389e-05,6.40517215450322e-06
277,1998-03-04 00:00:00,6.172154064868114e-05,6.32800140622253e-06
278,1998-03-04 01:00:00,6.161116666891786e-05,6.32800140622253e-06
279,1998-03-04 02:00:00,6.150099006709079e-05,6.25083065736616e-06
280,1998-03-04 03:00:00,6.139101049219183e-05,6.25083065736616e-06
281,1998-03-04 04:00:00,6.128122759208783e-05,6.25083065736616e-06
282,1998-03-04 05:00:00,6.117164101352064e-05,6.17365990850979e-06
283,1998-03-04 06:00:00,6.106225040660717e-05,6.17365990850979e-06
284,1998-03-04 07:00:00,6.0953055420339315e-05,6.17365990850979e-06
285,1998-03-04 08:00:00,6.084405570483398e-05,6.17365990850979e-06
286,1998-03-04 09:00:00,6.073525091245812e-05,6.17365990850979e-06
287,1998-03-04 10:00:00,6.0626640692203655e-05,6.17365990850979e-06
288,1998-03-04 11:00:00,6.051822469756255e-05,6.25083065794184e-06
289,1998-03-04 12:00:00,6.041000257977676e-05,6.32800140622253e-06
290,1998-03-04 13:00:00,6.030197399458832e-05,6.40517215450323e-06
291,1998-03-04 14:00:00,6.019413859436421e-05,6.40517215507891e-06
292,1998-03-04 15:00:00,6.0086496033721436e-05,6.40517215507891e-06
293,1998-03-04 16:00:00,5.9979045967277025e-05,6.40517215507891e-06
294,1998-03-04 17:00:00,5.987178805189804e-05,6.40517215450322e-06
295,1998-03-04 18:00:00,5.976472194332653e-05,6.32800140622253e-06
296,1998-03-04 19:00:00,5.965784729842956e-05,6.32800140622253e-06
297,1998-03-04 20:00:00,5.955116377519923e-05,6.32800140622253e-06
298,1998-03-04 21:00:00,5.9444671032752675e-05,6.32800140622253e-06
299,1998-03-04 22:00:00,5.933836872683192e-05,6.25083065794185e-06
300,1998-03-04 23:00:00,5.92322565210542e-05,6.17365990850979e-06
301,1998-03-05 00:00:00,5.912633407116156e-05,6.17365990850979e-06
302,1998-03-05 01:00:00,5.902060104189625e-05,6.0964891602291e-06
303,1998-03-05 02:00:00,5.891505709125037e-05,6.09648915907773e-06
304,1998-03-05 03:00:00,5.880970188284114e-05,6.01931841079705e-06
305,1998-03-05 04:00:00,5.870453507916077e-05,6.01931841079705e-06
306,1998-03-05 05:00:00,5.859955634157643e-05,6.01931841079705e-06
307,1998-03-05 06:00:00,5.84947653359554e-05,6.01931841079705e-06
308,1998-03-05 07:00:00,5.8390161725914895e-05,6.01931841079705e-06
309,1998-03-05 08:00:00,5.8285745175072155e-05,6.01931841079705e-06
310,1998-03-05 09:00:00,5.818151535041949e-05,6.01931841079705e-06
311,1998-03-05 10:00:00,5.8077496943643435e-05,6.01931841079705e-06
312,1998-03-05 11:00:00,5.79900470661748e-05,6.09648916080478e-06
313,1998-03-05 12:00:00,5.790280794056739e-05,6.25083065736616e-06
314,1998-03-05 13:00:00,5.783203657609991e-05,6.25083065736616e-06
315,1998-03-05 14:00:00,5.76959454153222e-05,6.25083065736616e-06
316,1998-03-05 15:00:00,5.75764214551962e-05,6.25083065736616e-06
317,1998-03-05 16:00:00,5.745710692277583e-05,6.17365990908547e-06
318,1998-03-05 17:00:00,5.7354358931741933e-05,6.17365990850979e-06
319,1998-03-05 18:00:00,5.7251794683329156e-05,6.17365990850979e-06
320,1998-03-05 19:00:00,5.714941384677985e-05,6.17365990850979e-06
321,1998-03-05 20:00:00,5.70472160969615e-05,6.17365990793411e-06
322,1998-03-05 21:00:00,5.69452011042415e-05,6.09648915965342e-06
323,1998-03-05 22:00:00,5.684336854236231e-05,6.09648915965342e-06
324,1998-03-05 23:00:00,5.6741718085066376e-05,6.09648915965342e-06
325,1998-03-06 00:00:00,5.6640249406096165e-05,6.09648915965342e-06
326,1998-03-06 01:00:00,5.653896218256922e-05,6.01931841137273e-06
327,1998-03-06 02:00:00,5.6437856087102976e-05,5.94214766194067e-06
328,1998-03-06 03:00:00,5.6336930797939996e-05,5.94214766194067e-06
329,1998-03-06 04:00:00,5.623618599107279e-05,5.94214766194067e-06
330,1998-03-06 05:00:00,5.613562134249387e-05,6.0964891602291e-06
331,1998-03-06 06:00:00,5.6035236532695856e-05,6.17365990850979e-06
332,1998-03-06 07:00:00,5.5935031237671255e-05,6.25083065679048e-06
333,1998-03-06 08:00:00,5.5835005136787666e-05,6.32800140679822e-06
334,1998-03-06 09:00:00,5.5735157910537694e-05,6.40517215507891e-06
335,1998-03-06 10:00:00,5.563548923941397e-05,6.40517215507891e-06
336,1998-03-06 11:00:00,5.5535998801659045e-05,6.40517215507891e-06
337,1998-03-06 12:00:00,5.543668628114062e-05,6.40517215507891e-06
338,1998-03-06 13:00:00,5.533755135835131e-05,6.40517215507891e-06
339,1998-03-06 14:00:00,5.523859371603379e-05,6.40517215507891e-06
340,1998-03-06 15:00:00,5.513981303805574e-05,6.40517215507891e-06
341,1998-03-06 16:00:00,5.5041209006034814e-05,6.32800140679822e-06
342,1998-03-06 17:00:00,5.494278130496373e-05,6.32800140564685e-06
343,1998-03-06 18:00:00,5.484452961983521e-05,6.25083065736616e-06
344,1998-03-06 19:00:00,5.474645363564197e-05,6.25083065736616e-06
345,1998-03-06 20:00:00,5.4648553037376733e-05,6.25083065736616e-06
346,1998-03-06 21:00:00,5.45508275134073e-05,6.25083065736616e-06
347,1998-03-06 22:00:00,5.445327674872639e-05,6.17365990908547e-06
348,1998-03-06 23:00:00,5.435590043170179e-05,6.17365990850979e-06
349,1998-03-07 00:00:00,5.425869825070132e-05,6.17365990850979e-06
350,1998-03-07 01:00:00,5.4161669892967736e-05,6.17365990850979e-06
351,1998-03-07 02:00:00,5.40648150491189e-05,6.17365990850979e-06
352,1998-03-07 03:00:00,5.39681334075226e-05,6.17365990850979e-06
353,1998-03-07 04:00:00,5.3871624659921716e-05,6.17365990850979e-06
354,1998-03-07 05:00:00,5.377528849580907e-05,6.17365990850979e-06
355,1998-03-07 06:00:00,5.3679124608052574e-05,6.17365990850979e-06
356,1998-03-07 07:00:00,5.358313268614504e-05,6.25083065679048e-06
357,1998-03-07 08:00:00,5.3492084435754126e-05,6.25083066485003e-06
358,1998-03-07 09:00:00,6.655660441316614e-05,7.254050392499e-06
359,1998-03-07 10:00:00,7.969496726728699e-05,1.38907347446383e-05
360,1998-03-07 11:00:00,0.00010596980969724789,8.72029461731598e-06
361,1998-03-07 12:00:00,7.969891599305443e-05,8.25727012763184e-06
362,1998-03-07 13:00:00,6.630804461158132e-05,8.10292863107046e-06
363,1998-03-07 14:00:00,5.299302399331242e-05,7.94858713105499e-06
364,1998-03-07 15:00:00,5.282558793835611e-05,7.79424563449361e-06
365,1998-03-07 16:00:00,5.27290116560802e-05,7.56273338965154e-06
366,1998-03-07 17:00:00,5.263265888310404e-05,7.40839188963607e-06
367,1998-03-07 18:00:00,5.253848383279802e-05,7.33122114135538e-06
368,1998-03-07 19:00:00,5.24445316876528e-05,7.33122114135538e-06
369,1998-03-07 20:00:00,5.235074755614022e-05,7.33122114250674e-06
370,1998-03-07 21:00:00,5.225713113450325e-05,7.48556263906812e-06
371,1998-03-07 22:00:00,5.216368212573504e-05,7.6399041356295e-06
372,1998-03-07 23:00:00,5.207040022832861e-05,7.63990413793223e-06
373,1998-03-08 00:00:00,5.197728514527711e-05,7.79424563449361e-06
374,1998-03-08 01:00:00,5.188433657619858e-05,7.79424563449361e-06
375,1998-03-08 02:00:00,5.1791554225211195e-05,7.79424563449361e-06
376,1998-03-08 03:00:00,5.169893779418307e-05,7.79424563449361e-06
